sentence,word_count,confidence,date,time,original_audio
 That's not be necessarily in consensus. Is that with three distinct people.,12,0.8759698271751404,07/16/21,18:56,210716_1856.wav
" Plus, I cannot make a plan. I just figure it out.",11,0.7683859467506409,07/16/21,18:56,210716_1856.wav
" That's why I have to get the text in this thing and be like, sunshine.",15,0.8067144155502319,07/16/21,18:56,210716_1856.wav
" He's literally, what did I say? I was like sunshine you literally is doing if you can do you would do what I can. So swayable",26,0.8949974775314331,07/16/21,18:56,210716_1856.wav
 What?,1,0.9414766430854796,07/16/21,18:56,210716_1856.wav
 Alright.,1,0.5935562252998352,07/16/21,18:56,210716_1856.wav
 I thought single so you can just do,8,0.873652994632721,07/16/21,18:56,210716_1856.wav
 Autobuy of emotion ones that I want to get rid of.,11,0.8857870101928711,07/16/21,18:56,210716_1856.wav
 I think I can get one and we can sit outside.,11,0.778158962726593,07/16/21,18:56,210716_1856.wav
 Stanislaus Lake.,2,0.3748076856136322,07/16/21,18:56,210716_1856.wav
wish,1,0.2575388550758362,07/18/21,00:02,210718_0002.wav
 är min fru alltid bathing,5,0.3006793558597564,07/18/21,00:02,210718_0002.wav
 Nu jobbar jag I know I always on peeplees.se Knowit välsigna but that's really fucked up.,16,0.7989855408668518,07/18/21,00:02,210718_0002.wav
 Resa Friends homies I think I have some point.,9,0.8044852614402771,07/18/21,00:02,210718_0002.wav
 Tandlöse politiken av down,4,0.3524020612239837,07/18/21,00:02,210718_0002.wav
 Agatvägen 1,2,0.4192056059837341,07/18/21,00:02,210718_0002.wav
 Your eyes and I know I know but I like in parking moni24. What's the weather like. What's my jackson? Women like you see me to call you right now. I am in my life my friend.,37,0.8166122436523438,07/18/21,00:02,210718_0002.wav
 I know I know the Party is over him jazz colder than the US has Pantaenius anyways his Week Tonight someone. Happy vi börjar vi men jag bara känner I know that shows the Monkey know that you have tried to do something else.,44,0.915306270122528,07/18/21,00:02,210718_0002.wav
 Angelica Please can you give me your friend I like me and I like a boy does Nothing Like a window above. It's like I've never been able to the people and have a card reader is the case of free time and My People call the Beach,48,0.8276405930519104,07/18/21,00:02,210718_0002.wav
 I want to like I want I Know Something that you don't know that people who ten years meet people in Chinese wow.,23,0.826656699180603,07/18/21,00:02,210718_0002.wav
 Jimmie som before you can I see the things I like my women like I know what is five things are Possible,22,0.8629202246665955,07/18/21,00:02,210718_0002.wav
 Var ligger Supper Hitlers Vad menar du?,7,0.4541185796260834,07/18/21,00:02,210718_0002.wav
 Pia 100 % den där feel like nothing new to fast,11,0.5036162734031677,07/18/21,00:02,210718_0002.wav
 vänta just looking for me but I like we have Like a Stranger things right now. I like you fucking those You Say Nothing At Me,26,0.8356196880340576,07/18/21,00:02,210718_0002.wav
 Påminn mig vid min dator.,5,0.8210331797599792,07/18/21,00:02,210718_0002.wav
 annonssidan 6000a situation i Fjällbackamorden,5,0.7666823267936707,07/18/21,00:02,210718_0002.wav
 I think There is something to say about the fuck that name and password relationship women.,16,0.8222808241844177,07/18/21,00:02,210718_0002.wav
 Like like I do you have a rose you have your country Annars köper man penicillin Innovation pengar om man vet aldrig komma mer om det i nästa vecka om ni lajkar Morrowind Enjoy Men I love you so much my bff.,42,0.8477739691734314,07/18/21,00:02,210718_0002.wav
 Kör i eken.,3,0.9220046997070312,07/18/21,00:02,210718_0002.wav
 amigan,1,0.3679575622081756,07/18/21,00:02,210718_0002.wav
 prata som Yoda,3,0.1797544956207275,07/18/21,00:02,210718_0002.wav
 Tell me about that.,4,0.6265087127685547,07/18/21,00:02,210718_0002.wav
 Vad söt,2,0.1884242594242096,07/18/21,00:02,210718_0002.wav
 How much,2,0.4163273572921753,07/18/21,00:02,210718_0002.wav
 crazy,1,0.9117676615715028,07/18/21,00:02,210718_0002.wav
 change,1,0.4162258505821228,07/18/21,00:02,210718_0002.wav
 really a joke.,3,0.6380705833435059,07/18/21,00:02,210718_0002.wav
 Sorry Then I can feel like that would like to meet you this I can not you.,17,0.8538110852241516,07/18/21,00:02,210718_0002.wav
 Jag är trött,3,0.263568252325058,07/18/21,00:02,210718_0002.wav
 beautiful woman,2,0.5538848638534546,07/18/21,00:02,210718_0002.wav
 I love it.,3,0.6817296147346497,07/18/21,00:02,210718_0002.wav
 Telldus Outlet,2,0.560845136642456,07/18/21,00:02,210718_0002.wav
 Kent,1,0.1843670904636383,07/18/21,00:02,210718_0002.wav
 Gustaf,1,0.3608995676040649,07/18/21,00:02,210718_0002.wav
 Johanneberg,1,0.3289909362792969,07/18/21,00:02,210718_0002.wav
 baby,1,0.3899816274642944,07/18/21,00:02,210718_0002.wav
 Norwegian,1,0.1966976225376129,07/18/21,00:02,210718_0002.wav
 gärna köpa kanske the way I want,7,0.5992836952209473,07/18/21,00:02,210718_0002.wav
 Hur gammal är om du tänker typ?,7,0.6235408782958984,07/18/21,00:02,210718_0002.wav
 and you understand that and the pirates,7,0.4339489340782165,07/18/21,00:02,210718_0002.wav
" lakrits I like and likewise McDavid can I watch app school.of bagagematta, Stampede Google",14,0.6846507787704468,07/18/21,00:02,210718_0002.wav
 slow train,2,0.9220046997070312,07/18/21,00:02,210718_0002.wav
 Snivy people,2,0.5344890356063843,07/18/21,00:02,210718_0002.wav
 Icona,1,0.108762502670288,07/18/21,00:02,210718_0002.wav
 Vikarbyn,1,0.6097909808158875,07/18/21,00:02,210718_0002.wav
 nice,1,0.6356238126754761,07/18/21,00:02,210718_0002.wav
 minnow,1,0.1924766600131988,07/18/21,00:02,210718_0002.wav
 I think it's like that the girl and old is the school.,12,0.5852010250091553,07/18/21,00:02,210718_0002.wav
 när jag ändå var i skolan idag,7,0.7069750428199768,07/18/21,00:02,210718_0002.wav
 squeezy,1,0.3657480180263519,07/18/21,00:02,210718_0002.wav
 I love you.,3,0.7644457817077637,07/18/21,00:02,210718_0002.wav
 väder ikväll,2,0.9220046997070312,07/18/21,00:02,210718_0002.wav
 Who is young?,3,0.3796554505825043,07/18/21,00:02,210718_0002.wav
 Midnight Oil,2,0.4800195693969726,07/18/21,00:02,210718_0002.wav
 w,1,0.0914859101176261,07/18/21,00:02,210718_0002.wav
 Thalassa,1,0.4700189530849457,07/18/21,00:02,210718_0002.wav
 Sense of what you want to do right.,8,0.7072271108627319,07/18/21,00:02,210718_0002.wav
 the weather in the school,5,0.5345978140830994,07/18/21,00:02,210718_0002.wav
 What does Stop,3,0.3605774641036987,07/18/21,00:02,210718_0002.wav
 Gustav närmsta Preem,3,0.3600457012653351,07/18/21,00:02,210718_0002.wav
 helvete,1,0.3653165102005005,07/18/21,00:02,210718_0002.wav
 me too,2,0.2387265264987945,07/18/21,00:02,210718_0002.wav
 hus nice,2,0.5762626528739929,07/18/21,00:02,210718_0002.wav
 Toxic environment and environment and honestly like our devices like Falling to death,13,0.715118944644928,07/18/21,00:02,210718_0002.wav
 3696 I am fine. Thank you. What you like you going to know what is this?,16,0.7354246377944946,07/18/21,00:02,210718_0002.wav
 sometime,1,0.4325246214866638,07/18/21,00:02,210718_0002.wav
 Nämen smsa till känns det som i situationen. I like it something I said No we have time.,18,0.6941933035850525,07/18/21,00:02,210718_0002.wav
 I like Sometimes Atmos for most fans mccannon.,8,0.6263784766197205,07/18/21,00:02,210718_0002.wav
 älskar Club,2,0.3242902755737304,07/18/21,00:02,210718_0002.wav
 mobil,1,0.6802771091461182,07/18/21,00:02,210718_0002.wav
 Ring seven.,2,0.3901684582233429,07/18/21,00:02,210718_0002.wav
 Vass vass kniv vass?,4,0.3681844174861908,07/18/21,00:02,210718_0002.wav
 Unknown,1,0.1722138077020645,07/18/21,00:02,210718_0002.wav
 something but Blanko,3,0.4962228238582611,07/18/21,00:02,210718_0002.wav
 white and gold och riskerar att drabba andra har lagt alla glasen på en oskyddad lägger sin time does.,19,0.7984448671340942,07/18/21,00:02,210718_0002.wav
 I alla fall i Thailand for free and without psychedelic think about love me.,14,0.7704605460166931,07/18/21,00:02,210718_0002.wav
 Närmaste restaurang I love you. I am sorry.,8,0.610775351524353,07/18/21,00:02,210718_0002.wav
 Unknown,1,0.1162265092134475,07/18/21,00:02,210718_0002.wav
 Dockvagnar I know and I don't wanna like looking at me like that.,13,0.791545033454895,07/18/21,00:02,210718_0002.wav
 Dolly Style,2,0.6961895823478699,07/18/21,00:02,210718_0002.wav
 OKQ8 Visby Apple,3,0.5368933081626892,07/18/21,00:02,210718_0002.wav
 No it's coming on the side we will be on this side.,12,0.5774107575416565,07/18/21,00:02,210718_0002.wav
 Du tänker inte friend. Yes I do we think that day.,11,0.6143941283226013,07/18/21,00:02,210718_0002.wav
 handlar hos Perfect timing,4,0.467350959777832,07/18/21,00:02,210718_0002.wav
 adress,1,0.1889963448047638,07/18/21,00:02,210718_0002.wav
 Ty,1,0.3386692404747009,07/18/21,00:02,210718_0002.wav
 partiprogram,1,0.6243173480033875,07/18/21,00:02,210718_0002.wav
 är exakt ett år sedan,5,0.4575773775577545,07/18/21,00:02,210718_0002.wav
 gasol,1,0.9220046997070312,07/18/21,00:02,210718_0002.wav
 i like I like this like you hold me Darkness to get like. I like this.,16,0.834132969379425,07/18/21,00:02,210718_0002.wav
 five minutes,2,0.6589018702507019,07/18/21,00:02,210718_0002.wav
 mikrovågsugn,1,0.6455086469650269,07/18/21,00:02,210718_0002.wav
 shuffle Ring,2,0.8382487297058105,07/18/21,00:02,210718_0002.wav
 mascot,1,0.1163673996925354,07/18/21,00:02,210718_0002.wav
 Invasionen,1,0.6518661975860596,07/18/21,00:02,210718_0002.wav
 Incense you want that attention,5,0.6392176747322083,07/18/21,00:02,210718_0002.wav
 McGregor class,2,0.4472039937973022,07/18/21,00:02,210718_0002.wav
 Gå till ljusbrunt hus.,4,0.6969584226608276,07/18/21,00:02,210718_0002.wav
 Galaxy watch,2,0.5955215692520142,07/18/21,00:02,210718_0002.wav
" Gasolmacken when I go for that works, but I think",10,0.82099848985672,07/18/21,00:02,210718_0002.wav
 What does,2,0.2881041765213012,07/18/21,00:02,210718_0002.wav
 Lasse Strange,2,0.5438701510429382,07/18/21,00:02,210718_0002.wav
 olika kaznachey via standardmetod,4,0.5508279800415039,07/18/21,00:02,210718_0002.wav
 alltså går för mig iväg. Det var inget sudda train.,10,0.4820841252803802,07/18/21,00:02,210718_0002.wav
 Jag förstår inte att jag tänka Tänk tjöta.,8,0.6751492619514465,07/18/21,00:02,210718_0002.wav
 I know I Told You So,6,0.8768286108970642,07/18/21,00:02,210718_0002.wav
 Storytel,1,0.0947411134839057,07/18/21,00:02,210718_0002.wav
 na,1,0.1601462960243225,07/18/21,00:02,210718_0002.wav
 Honda 35 system for one,5,0.7072967290878296,07/18/21,00:02,210718_0002.wav
 lax i ugn,3,0.5360078811645508,07/18/21,00:02,210718_0002.wav
 Ja men jag so I like that and ju då om du kunde se dig själv.,16,0.8248559832572937,07/18/21,00:02,210718_0002.wav
 Okej want money,3,0.5594591498374939,07/18/21,00:02,210718_0002.wav
 Okej jag tänkte de som kan inte jag som den ska vi ha till middag.,15,0.7694547772407532,07/18/21,00:02,210718_0002.wav
 no Darling darling are you get the color of the things is always you so bad,16,0.7271641492843628,07/18/21,00:02,210718_0002.wav
 Visa dig.,2,0.4168782234191894,07/18/21,00:02,210718_0002.wav
 Jag kommer från Swedish work at 11 am going sign och jag brukar mest använda Fast,16,0.7519717812538147,07/18/21,00:02,210718_0002.wav
" översätt till dari language streamy, Awards",6,0.6452965140342712,07/18/21,00:02,210718_0002.wav
 Björkman,1,0.8817679286003113,07/18/21,00:02,210718_0002.wav
 You wanna get a sandwich fast.ai.,6,0.7985518574714661,07/18/21,00:02,210718_0002.wav
 I have like you know.,5,0.8930385708808899,07/18/21,00:02,210718_0002.wav
 Vklass,1,0.3190307021141052,07/18/21,00:02,210718_0002.wav
 Ja.,1,0.9078349471092224,07/18/21,00:02,210718_0002.wav
 Starta Waze,2,0.3662270605564117,07/18/21,00:02,210718_0002.wav
 Jag åker på Nikolaus,4,0.5292364954948425,07/18/21,00:02,210718_0002.wav
 SS standard and one love,5,0.5004523992538452,07/18/21,00:02,210718_0002.wav
 Jag är där.,3,0.4604746997356415,07/18/21,00:02,210718_0002.wav
 b m i come back to stream and drive Windows account,11,0.7233524918556213,07/18/21,00:02,210718_0002.wav
" Our Life norrell, Sometimes I know",6,0.7028267979621887,07/18/21,00:02,210718_0002.wav
 Counter Strike condition ett fungerande stream,6,0.635334312915802,07/18/21,00:02,210718_0002.wav
 the right address or something to get back together talking about that Don't Stop Me Now I have that first thing karisik Please open up. I think that sometimes.,29,0.7193243503570557,07/18/21,00:02,210718_0002.wav
" Oh my god Wow Classic Sorry that you can't hide All Right all right right around the corner, Kristinehamn",19,0.7585663199424744,07/18/21,00:02,210718_0002.wav
